-6.23,6.97,2.15,72.07,27.72,-69.00,0.33,-0.38,0.06
-7.67,5.32,5.87,-80.42,39.01,45.59,0.33,-0.41,0.10
-6.76,8.87,2.20,41.40,-29.12,155.51,0.24,-0.36,0.11
-6.24,7.36,2.62,-69.56,13.54,47.08,0.13,-0.26,0.11
-5.56,7.36,0.40,41.24,-2.77,-70.76,0.11,-0.24,0.15
-8.50,8.41,3.01,-34.01,61.39,-130.35,0.23,-0.36,0.10
-3.85,7.38,2.59,-40.71,47.23,-64.78,0.37,-0.43,0.07
-5.83,7.11,3.19,49.01,-13.16,52.56,0.36,-0.43,0.09
-5.62,7.80,2.39,-1.18,30.85,58.00,0.32,-0.39,0.07
-5.29,7.98,1.60,-5.03,7.09,102.29,0.26,-0.35,0.08
-3.52,9.76,1.93,0.17,-23.07,-29.24,0.17,-0.29,0.10
-9.19,7.58,3.08,-35.39,18.65,-137.27,0.33,-0.44,0.12
-7.31,5.79,2.55,47.28,-61.78,-1.37,0.39,-0.46,0.12
-6.83,8.01,2.77,-5.19,49.92,77.60,0.31,-0.41,0.09
-6.17,8.36,3.56,39.74,-43.76,119.87,0.22,-0.34,0.08
-4.21,6.31,3.16,-25.16,4.44,-32.43,0.16,-0.25,0.10
-8.02,8.31,3.73,-28.78,-9.32,-136.72,0.24,-0.37,0.11
-7.93,5.28,3.22,-44.87,46.87,-17.92,0.36,-0.47,0.14
-7.75,6.90,1.84,57.33,0.96,53.30,0.37,-0.47,0.13
-7.83,7.61,0.75,64.50,-148.50,103.60,0.21,-0.34,0.10
-4.11,6.74,3.66,-12.36,58.06,-56.51,0.10,-0.27,0.19
-3.16,8.77,2.67,-2.88,1.70,0.92,0.44,-0.46,0.11
-3.20,8.71,2.67,-0.93,-5.20,-0.70,0.43,-0.46,0.12
-3.25,8.75,2.55,1.58,-4.51,-1.05,0.44,-0.46,0.11
-3.15,8.79,2.67,1.63,-1.10,-0.38,0.44,-0.46,0.10
-3.24,8.70,2.80,-1.09,-3.08,-0.63,0.43,-0.46,0.10
-3.26,8.72,2.61,-1.92,0.81,0.05,0.43,-0.46,0.10
-3.29,8.75,2.64,-0.39,-0.25,-0.31,0.43,-0.46,0.11
-3.20,8.80,2.69,0.57,-0.43,-1.96,0.43,-0.46,0.12
-3.34,8.70,2.61,0.15,3.20,1.11,0.44,-0.46,0.11
-3.21,8.67,2.64,-4.29,-10.94,10.94,0.42,-0.46,0.10
-3.73,7.34,2.53,-36.09,30.87,-14.59,0.43,-0.47,0.12
-4.82,7.86,1.37,106.60,-155.54,-7.36,0.46,-0.47,0.12
-3.40,8.10,2.56,-82.35,38.64,24.11,0.35,-0.40,0.08
-4.76,9.36,3.14,-44.79,57.79,-98.73,0.39,-0.46,0.14
-4.79,8.58,2.14,-62.76,0.24,44.06,0.50,-0.52,0.26
-2.58,9.33,1.18,38.03,-11.16,59.85,0.37,-0.51,0.24
-4.57,7.05,0.96,-3.54,51.22,44.33,0.36,-0.45,0.15
-3.33,10.15,-0.22,62.82,-39.97,-0.70,0.35,-0.43,0.11
-7.95,9.00,2.56,-230.86,176.88,-189.26,0.35,-0.47,0.18
-4.38,7.51,2.17,132.69,-68.03,-6.04,0.45,-0.54,0.32
-4.63,10.09,1.53,-27.22,61.15,33.55,0.45,-0.51,0.22
-5.39,8.57,0.56,49.35,-50.02,44.91,0.44,-0.47,0.14
0.29,9.22,-0.31,30.10,-163.24,13.70,0.26,-0.36,0.13
-6.87,12.06,2.16,-114.74,153.47,-198.18,0.41,-0.46,0.17
-4.48,9.88,4.36,-25.49,-68.94,151.34,0.57,-0.49,0.28
-3.00,8.53,1.38,79.47,14.00,132.62,0.35,-0.43,0.19
-3.32,9.10,1.02,35.40,-57.44,-61.18,0.23,-0.37,0.19
-6.22,9.91,0.66,-145.06,103.51,-143.63,0.39,-0.44,0.17
-3.47,8.01,0.83,-36.85,-147.75,13.24,0.52,-0.50,0.26
-3.81,9.56,-0.39,60.68,-65.38,43.08,0.44,-0.50,0.24
-3.70,10.78,3.56,36.63,-26.73,128.44,0.27,-0.44,0.19
-2.59,7.71,0.41,25.99,-62.54,59.63,0.12,-0.30,0.17
-5.51,11.30,2.38,-195.88,243.90,-216.31,0.24,-0.45,0.22
-4.87,8.34,1.14,-32.29,71.05,-54.80,0.54,-0.55,0.38
-5.46,9.30,-1.62,151.37,-30.40,139.95,0.52,-0.54,0.23
-0.77,9.99,0.92,-92.18,48.08,-36.33,0.27,-0.45,0.15
-3.98,9.27,0.63,-120.61,157.06,-49.69,0.47,-0.54,0.24
-5.98,8.87,1.96,21.55,-174.90,54.84,0.56,-0.55,0.30
-4.76,9.13,-1.42,2.93,-0.46,101.97,0.38,-0.52,0.25
-2.30,10.34,-0.06,-47.24,123.89,-138.38,0.35,-0.52,0.30
-6.62,7.82,1.28,-42.21,43.89,-62.52,0.61,-0.53,0.47
-1.75,10.63,-0.10,48.72,8.65,90.81,0.54,-0.54,0.42
-3.83,8.55,-0.03,49.44,-3.13,28.36,0.47,-0.54,0.38
-7.27,11.52,2.74,17.67,81.26,61.52,0.39,-0.53,0.36
-0.23,8.79,3.51,-3.01,-76.68,31.50,0.28,-0.48,0.38
-6.40,12.03,2.25,-153.57,156.41,-236.41,0.48,-0.54,0.36
-3.72,10.70,2.12,20.46,-87.83,32.10,0.58,-0.49,0.56
-0.77,10.45,-1.67,15.15,-41.54,56.01,0.55,-0.53,0.42
-3.35,9.67,-1.23,58.92,-23.24,53.74,0.51,-0.52,0.38
-4.80,9.95,0.55,58.12,-20.78,92.14,0.41,-0.50,0.30
-5.90,5.13,2.26,44.08,69.22,0.01,0.32,-0.46,0.25
-5.94,7.22,3.78,-17.76,6.34,-38.93,0.36,-0.46,0.25
-4.17,9.16,2.43,15.71,-22.00,-91.67,0.38,-0.47,0.23
-6.85,7.55,4.44,-106.86,49.54,-66.52,0.50,-0.52,0.30
-6.36,9.15,2.66,60.24,-33.46,-6.70,0.51,-0.52,0.33
-4.60,9.14,1.09,-7.33,3.95,91.84,0.45,-0.51,0.24
-1.73,9.61,0.97,45.19,-24.13,60.94,0.35,-0.48,0.23
-3.79,9.32,1.15,94.15,-89.95,-137.92,0.39,-0.47,0.18
-6.36,7.33,4.05,-110.21,3.12,-70.69,0.51,-0.49,0.19
-6.81,11.52,1.65,45.88,84.47,59.83,0.52,-0.51,0.24
-4.48,7.90,2.57,19.01,-23.46,96.92,0.41,-0.49,0.18
-4.11,9.48,0.94,28.53,0.36,26.82,0.31,-0.41,0.13
-4.16,7.30,1.30,-12.30,-37.55,-156.09,0.36,-0.45,0.17
-10.80,5.81,5.25,-94.73,-38.26,-59.61,0.60,-0.49,0.27
-5.17,12.71,1.65,121.09,7.95,124.71,0.47,-0.47,0.20
-3.00,9.93,1.20,19.78,-6.72,113.52,0.36,-0.39,0.14
-3.53,9.69,1.79,-29.12,-49.67,-80.96,0.34,-0.34,0.13
-6.19,8.80,1.82,-48.41,1.09,-110.67,0.41,-0.41,0.11
-6.25,5.72,3.56,5.29,-26.64,23.33,0.50,-0.47,0.15
-7.86,12.33,4.88,31.96,59.37,114.68,0.41,-0.44,0.13
-1.69,7.79,1.22,13.40,3.80,109.48,0.27,-0.28,0.07
-5.81,8.41,2.47,-22.65,-87.79,-109.61,0.27,-0.30,0.07
-8.63,7.69,2.67,-20.24,54.15,-175.89,0.34,-0.43,0.13
-5.38,7.46,4.70,-49.45,-30.25,64.35,0.37,-0.46,0.16
-5.93,12.49,0.76,46.98,130.43,181.22,0.34,-0.45,0.14
-0.52,9.82,-0.43,66.02,-33.94,-80.95,0.15,-0.23,0.12
-6.98,10.54,2.64,70.78,-59.95,-139.25,0.28,-0.39,0.10
-7.63,5.40,6.27,-45.40,89.25,-99.75,0.41,-0.47,0.12
-6.03,7.44,2.11,-15.30,40.43,84.39,0.45,-0.46,0.09
-4.20,13.53,0.28,40.02,-39.94,227.44,0.25,-0.38,0.12
-2.59,8.42,1.27,-15.51,8.86,-85.79,0.14,-0.29,0.15
-8.43,8.11,4.12,-120.13,39.80,-129.50,0.36,-0.48,0.18
-5.43,8.49,2.54,5.45,21.52,11.65,0.42,-0.50,0.19
-10.88,11.49,2.72,84.06,-7.39,207.47,0.35,-0.48,0.16
-0.26,6.76,0.22,-19.12,-18.37,119.60,0.09,-0.22,0.15
-6.73,13.04,2.74,-19.01,-3.75,-217.19,0.15,-0.32,0.16
-8.45,9.11,4.17,-66.15,60.52,-119.60,0.42,-0.48,0.14
-6.59,7.06,3.31,20.56,11.93,53.67,0.51,-0.49,0.16
-7.28,11.96,4.33,90.07,-109.37,217.02,0.31,-0.43,0.13
-0.92,7.31,1.45,-6.79,0.39,58.22,0.12,-0.23,0.13
-4.64,11.99,1.93,-58.91,33.03,-190.60,0.22,-0.34,0.11
-9.04,8.28,4.28,-108.47,111.60,-77.25,0.47,-0.52,0.19
-5.58,8.49,2.57,77.53,-89.98,14.98,0.48,-0.51,0.17
-4.99,8.13,3.83,-23.73,40.53,145.49,0.39,-0.45,0.10
-3.37,7.55,2.27,-6.76,-8.63,11.22,0.33,-0.40,0.07
-5.18,8.62,3.17,-60.99,25.45,-49.18,0.38,-0.45,0.12
