-1.76,5.70,-1.19,-57.92,89.43,185.87,0.73,-0.35,0.21
8.45,13.65,1.97,-68.52,-131.01,119.87,0.49,-0.50,0.34
-4.54,8.68,2.78,45.32,10.21,-38.12,0.48,-0.50,0.34
-0.99,9.79,-1.09,3.53,5.34,-18.04,0.54,-0.50,0.33
-0.16,9.63,-0.36,7.54,-7.58,-9.31,0.56,-0.50,0.34
0.94,9.94,0.17,18.68,-11.01,-23.42,0.58,-0.49,0.30
0.04,11.08,-0.08,19.96,-67.54,-48.51,0.61,-0.46,0.23
1.30,7.90,2.58,-14.20,-112.39,21.68,0.58,-0.44,0.20
-0.83,10.49,3.42,3.41,-134.78,-5.07,0.50,-0.45,0.19
-0.95,8.81,0.65,1.59,-119.38,-4.91,0.47,-0.44,0.17
-0.71,9.18,-0.15,-6.01,-95.56,-13.05,0.38,-0.44,0.19
-0.56,9.47,0.64,-25.45,-4.65,0.83,0.38,-0.46,0.22
-1.10,9.76,-0.10,-9.20,-13.40,-5.90,0.37,-0.47,0.25
-3.24,9.80,1.61,2.26,39.11,-71.81,0.45,-0.48,0.23
-2.39,5.63,2.70,17.84,-28.01,101.02,0.44,-0.46,0.21
3.16,8.11,-4.04,18.07,-131.88,23.98,0.28,-0.41,0.18
-6.20,10.18,3.11,-11.94,-90.94,-3.24,0.27,-0.43,0.22
-0.76,9.52,0.51,-18.47,-1.51,-7.24,0.34,-0.49,0.25
-0.53,10.26,0.11,-8.23,-3.51,-4.60,0.35,-0.50,0.25
-1.71,11.29,-0.31,4.35,-1.56,-73.68,0.36,-0.50,0.26
-4.34,2.47,4.90,-11.49,-78.54,51.05,0.52,-0.50,0.26
2.10,11.49,1.15,34.91,36.18,126.47,0.34,-0.47,0.27
0.61,8.75,0.41,1.81,-51.36,-3.57,0.24,-0.42,0.21
1.29,11.54,3.97,-26.18,34.42,-59.12,0.27,-0.47,0.22
1.40,10.37,-0.03,-29.78,16.58,-5.02,0.35,-0.51,0.26
-0.20,10.30,-0.85,-13.97,-6.88,-19.80,0.34,-0.52,0.30
-4.97,16.71,1.53,-1.48,-103.63,-157.62,0.42,-0.54,0.30
-1.69,6.84,2.56,-2.64,-65.71,129.73,0.45,-0.54,0.29
3.99,10.97,-1.30,7.80,-106.40,76.68,0.21,-0.48,0.31
0.09,9.42,-0.12,-22.37,49.97,-69.82,0.20,-0.49,0.39
-1.09,9.77,-0.85,-9.47,-4.77,-11.06,0.23,-0.51,0.43
-0.30,9.65,-0.86,-6.63,4.05,-23.10,0.26,-0.53,0.43
1.29,10.73,-1.14,0.37,-2.89,-62.17,0.33,-0.55,0.42
-6.79,19.10,4.01,12.14,-112.11,-201.90,0.49,-0.55,0.40
-3.11,3.43,1.56,26.54,-43.83,193.77,0.59,-0.44,0.37
8.53,12.43,-0.78,10.16,-93.45,148.16,0.29,-0.51,0.50
-7.12,11.58,2.12,4.07,-18.92,-65.97,0.31,-0.52,0.53
-0.38,9.88,-0.57,-18.15,-2.30,-13.34,0.38,-0.54,0.55
0.25,9.66,-0.67,-3.36,-5.10,-29.77,0.41,-0.53,0.57
0.98,16.91,-0.77,12.86,-59.14,-115.46,0.51,-0.53,0.57
-4.36,2.20,1.34,-2.88,-94.18,102.61,0.65,-0.49,0.52
4.51,12.58,1.16,22.15,8.74,114.62,0.41,-0.54,0.54
1.59,8.33,-2.63,-10.87,-66.17,-37.97,0.35,-0.53,0.52
-0.23,9.88,-0.31,-24.81,-12.26,-8.10,0.42,-0.54,0.53
0.10,9.87,-0.45,-10.02,-6.06,-21.06,0.43,-0.53,0.56
0.02,18.09,0.17,19.62,-58.20,-138.71,0.55,-0.53,0.53
-0.65,2.73,-1.29,0.37,18.77,111.33,0.66,-0.48,0.51
7.04,15.75,1.24,11.70,-10.85,147.36,0.35,-0.51,0.49
-7.10,19.52,1.08,-8.47,-42.58,-65.42,0.33,-0.51,0.49
-0.71,9.69,0.02,-18.46,-11.86,-18.56,0.40,-0.53,0.48
0.30,9.77,-0.45,-1.62,-13.44,-39.17,0.45,-0.52,0.50
-1.98,19.60,0.16,22.22,-58.32,-148.65,0.58,-0.50,0.47
-1.47,6.36,-1.43,9.33,12.07,182.88,0.65,-0.46,0.43
5.67,12.50,-1.83,-7.14,60.44,137.16,0.35,-0.50,0.51
2.76,9.36,1.86,-2.07,33.15,-107.17,0.36,-0.52,0.53
-1.07,9.89,-0.67,-22.71,-3.73,-12.64,0.41,-0.51,0.56
-1.28,9.76,-0.51,-7.42,-13.26,-21.47,0.42,-0.50,0.59
0.73,12.48,-0.28,27.41,-13.06,-97.40,0.51,-0.50,0.56
-1.44,4.19,-0.35,80.06,145.01,51.44,0.59,-0.50,0.53
6.28,15.43,-5.09,58.63,286.68,136.78,0.28,-0.52,0.36
-4.33,10.59,2.80,-29.63,-11.79,7.66,0.26,-0.50,0.33
-0.94,10.07,-0.38,-24.25,5.36,-3.85,0.25,-0.51,0.36
-0.08,9.88,-0.30,-1.15,9.95,-13.72,0.28,-0.53,0.35
0.53,9.59,-0.32,4.69,7.96,-0.54,0.28,-0.53,0.34
-1.99,13.13,1.54,67.12,103.29,-62.76,0.34,-0.53,0.29
-0.09,8.53,-2.36,47.40,135.13,90.91,0.46,-0.50,0.15
2.58,8.80,0.18,-35.73,-2.20,34.18,0.44,-0.51,0.17
-1.10,9.69,0.67,-17.36,-16.56,-1.18,0.43,-0.51,0.18
-0.26,9.84,-0.24,-6.55,2.20,-8.73,0.43,-0.52,0.21
-0.02,9.54,-0.07,-0.15,-0.42,2.53,0.44,-0.52,0.19
-1.17,10.30,-0.27,13.97,-3.67,-16.42,0.44,-0.52,0.19
3.27,7.63,0.67,27.16,64.64,-63.58,0.53,-0.49,0.14
