2.17,9.87,-0.73,-5.21,12.12,28.30,0.49,-0.58,0.25
1.31,10.40,-0.53,22.72,-20.90,55.70,0.41,-0.57,0.27
-6.56,13.71,1.10,10.37,-210.39,248.64,0.18,-0.44,0.30
3.04,6.03,-3.58,15.28,-107.26,-203.41,0.16,-0.42,0.39
-6.45,11.59,-3.28,48.41,-24.49,-148.02,0.51,-0.56,0.36
2.64,10.06,0.60,-18.59,-9.04,51.76,0.50,-0.56,0.34
3.49,9.70,-0.65,1.61,3.47,19.77,0.46,-0.56,0.36
2.36,9.71,-1.12,-1.39,-0.93,37.47,0.43,-0.55,0.37
0.67,10.51,-0.94,3.26,-6.48,81.47,0.34,-0.53,0.37
-4.93,16.71,-5.32,-45.71,8.26,197.62,0.11,-0.34,0.45
1.51,-0.72,0.65,48.25,41.32,-124.52,0.08,-0.23,0.42
-11.95,19.60,-1.01,51.17,-105.93,-250.21,0.35,-0.48,0.42
1.83,16.34,-0.26,19.96,10.34,20.30,0.50,-0.52,0.35
1.92,9.74,-0.53,-0.59,-1.10,22.58,0.47,-0.52,0.37
1.64,9.53,0.02,9.15,6.01,16.68,0.45,-0.52,0.36
1.16,10.52,0.70,33.07,-23.20,44.18,0.40,-0.49,0.33
5.49,5.40,-5.50,-40.15,-138.42,-9.15,0.29,-0.42,0.38
-5.05,9.15,0.82,-27.37,-6.17,-68.40,0.37,-0.43,0.36
-3.29,10.04,2.42,-5.19,62.03,-4.19,0.38,-0.44,0.37
-1.02,9.60,0.66,16.55,108.23,-25.16,0.39,-0.45,0.34
1.07,9.14,-0.36,54.22,210.04,-78.94,0.50,-0.48,0.25
1.94,8.91,0.63,-33.18,-20.44,11.64,0.56,-0.49,0.27
2.48,9.36,-0.28,-15.09,5.14,-9.92,0.57,-0.50,0.29
3.28,9.05,-0.93,0.14,15.68,-0.38,0.57,-0.49,0.30
2.67,13.43,-1.05,-4.08,134.93,34.83,0.54,-0.50,0.33
0.07,8.48,2.41,105.41,61.67,5.22,0.54,-0.50,0.27
4.44,9.91,3.20,-35.46,142.56,-30.40,0.57,-0.50,0.19
1.20,10.40,0.32,-15.70,-5.59,17.41,0.60,-0.51,0.23
-12.08,19.60,5.01,-46.22,-176.39,131.53,0.53,-0.52,0.27
3.51,3.97,0.56,99.13,44.35,-3.08,0.43,-0.45,0.20
-4.01,9.14,0.27,59.14,15.65,-57.08,0.48,-0.42,0.11
0.73,7.55,2.15,4.91,18.26,-26.43,0.58,-0.40,0.08
19.49,5.79,-1.47,-21.77,197.25,80.87,0.61,-0.46,0.11
0.76,9.40,1.40,-21.00,-2.95,-16.98,0.61,-0.51,0.16
1.30,9.70,0.48,-19.63,-1.64,0.49,0.64,-0.52,0.19
3.23,15.30,0.80,-42.68,44.52,99.23,0.61,-0.53,0.22
1.62,7.16,1.55,59.24,-8.36,-81.62,0.56,-0.53,0.24
1.10,10.26,-0.50,43.92,-18.76,-87.38,0.72,-0.45,0.13
-0.38,7.19,0.25,-17.82,-22.55,57.06,0.75,-0.41,0.11
-1.84,13.60,2.45,-41.06,-29.41,25.50,0.70,-0.49,0.16
2.16,9.36,0.59,-21.18,6.73,-3.95,0.70,-0.52,0.20
1.32,9.50,0.35,-18.00,12.08,9.02,0.69,-0.53,0.23
8.78,19.14,0.04,-36.45,87.21,245.75,0.61,-0.56,0.31
2.64,8.13,0.63,18.03,-49.70,-178.36,0.57,-0.56,0.30
-6.03,10.35,-5.38,28.88,-123.63,-62.39,0.80,-0.43,0.18
9.37,7.69,-0.95,-57.78,10.27,45.45,0.74,-0.50,0.21
2.67,9.02,0.67,-33.63,-1.01,4.51,0.72,-0.53,0.25
1.73,9.66,-0.15,11.08,13.56,19.49,0.69,-0.55,0.26
7.21,15.06,-0.10,-36.37,12.91,206.10,0.56,-0.57,0.29
1.74,9.59,0.19,-12.82,35.07,-197.15,0.55,-0.56,0.33
2.05,9.87,0.17,-22.85,-65.52,-50.30,0.73,-0.51,0.27
-1.03,9.59,0.24,-34.92,-95.28,67.37,0.69,-0.52,0.19
1.58,9.38,1.27,-22.12,-32.13,71.52,0.56,-0.57,0.23
0.46,9.84,-1.38,-21.60,16.41,6.36,0.52,-0.59,0.27
-0.35,9.45,-1.42,1.57,-3.12,17.75,0.49,-0.58,0.29
1.01,11.19,-1.02,-11.00,31.87,78.71,0.44,-0.58,0.28
2.71,6.61,0.39,31.25,37.21,-66.44,0.30,-0.52,0.26
-7.30,14.85,-0.76,19.87,-50.32,-222.42,0.60,-0.55,0.18
17.63,15.45,-1.08,15.64,98.11,127.02,0.67,-0.53,0.18
1.76,9.65,-0.02,1.23,-6.87,27.26,0.61,-0.56,0.21
1.33,9.65,0.12,3.45,-4.55,12.94,0.58,-0.56,0.21
4.08,15.65,2.05,9.64,39.84,155.64,0.50,-0.55,0.19
2.87,5.40,-1.45,-34.55,35.59,-76.61,0.33,-0.51,0.23
-8.54,17.76,3.91,6.64,-6.05,-214.52,0.65,-0.53,0.24
1.84,9.36,-1.01,-14.46,-4.38,45.01,0.64,-0.55,0.24
1.70,9.38,-0.42,3.58,4.00,8.14,0.60,-0.55,0.24
1.39,9.78,-0.34,14.39,-3.15,30.88,0.58,-0.56,0.23
7.68,13.76,-2.04,9.20,-44.53,253.58,0.40,-0.52,0.21
4.45,7.86,0.63,-32.85,66.47,-229.05,0.42,-0.53,0.21
-6.73,11.13,2.44,68.50,109.99,-11.33,0.77,-0.49,0.25
2.22,9.61,-1.00,-3.85,-6.18,22.91,0.71,-0.53,0.24
2.27,9.31,-0.54,3.53,-2.17,5.63,0.70,-0.52,0.24
1.64,9.37,-0.23,11.32,15.17,17.85,0.68,-0.53,0.23
1.38,10.88,0.63,21.18,30.17,67.10,0.64,-0.53,0.22
5.33,3.11,-6.54,-22.95,257.12,-13.19,0.57,-0.56,0.25
2.37,11.00,7.69,8.45,206.09,-87.34,0.71,-0.54,0.46
3.31,8.72,1.01,-0.74,3.99,-14.69,0.76,-0.52,0.48
2.41,9.27,0.14,14.03,-0.71,-10.80,0.75,-0.51,0.47
2.65,9.94,0.75,31.80,-5.48,13.92,0.74,-0.52,0.43
0.68,10.35,1.98,21.26,185.46,22.41,0.72,-0.54,0.43
2.92,7.89,2.60,28.15,50.27,-52.16,0.67,-0.55,0.49
0.99,7.76,-0.24,27.40,136.65,39.52,0.67,-0.53,0.50
2.30,9.63,0.10,-28.27,8.12,20.83,0.58,-0.54,0.56
2.38,9.21,-0.39,-12.11,10.02,-7.07,0.56,-0.53,0.59
3.09,9.11,-2.39,-10.67,10.46,8.65,0.54,-0.52,0.62
1.85,9.31,-1.29,8.42,7.82,21.42,0.53,-0.52,0.61
4.26,15.31,-0.75,-1.95,56.37,168.38,0.43,-0.52,0.61
4.63,5.35,-1.44,14.36,40.96,-146.01,0.25,-0.46,0.62
-10.47,12.28,-1.73,17.60,25.50,-71.40,0.59,-0.52,0.55
1.59,9.95,0.16,-5.97,-14.11,12.21,0.57,-0.54,0.57
3.06,10.02,-2.10,6.40,30.92,-6.97,0.58,-0.53,0.57
3.12,9.00,-0.46,9.98,1.54,7.13,0.58,-0.53,0.55
2.55,9.49,0.13,12.69,-17.86,37.72,0.56,-0.54,0.53
2.69,7.54,0.11,11.19,-29.01,62.56,0.46,-0.55,0.52
-2.78,10.92,-1.30,10.04,-67.48,-67.61,0.59,-0.54,0.48
3.79,9.60,2.14,5.34,15.74,-28.93,0.65,-0.54,0.43
2.97,8.78,0.85,-0.66,-25.85,17.76,0.67,-0.53,0.43
2.03,9.96,1.98,4.72,0.00,13.86,0.64,-0.55,0.42
0.83,9.11,1.82,-9.34,21.24,34.40,0.59,-0.55,0.42
